num2fraction,1.2.2,MIT,http://iyunlu.com/view
number-is-nan,1.0.1,MIT,sindresorhus.com
nwsapi,2.0.6,MIT,http://javascript.nwbox.com/nwsapi/
oauth-sign,0.8.2,Apache 2.0,http://www.futurealoof.com
object-assign,3.0.0,MIT,http://sindresorhus.com
object-assign,4.1.1,MIT,sindresorhus.com
object-copy,0.1.0,MIT,https://github.com/jonschlinkert/object-copy
object-hash,1.3.0,MIT,https://github.com/puleos/object-hash
object-inspect,1.6.0,MIT,https://github.com/substack/object-inspect
object-is,1.0.1,MIT,https://github.com/ljharb/object-is
object-keys,1.0.12,MIT,http://ljharb.codes
object-visit,1.0.1,MIT,https://github.com/jonschlinkert/object-visit
object.assign,4.1.0,MIT,Unknown
object.entries,1.0.4,MIT,Unknown
object.getownpropertydescriptors,2.0.3,MIT,Unknown
object.omit,2.0.1,MIT,https://github.com/jonschlinkert/object.omit
object.pick,1.3.0,MIT,https://github.com/jonschlinkert/object.pick
object.values,1.0.4,MIT,Unknown
obuf,1.1.2,MIT,https://github.com/indutny/offset-buffer
on-finished,2.3.0,MIT,Unknown
on-headers,1.0.1,MIT,Unknown
once,1.4.0,ISC,http://blog.izs.me/
onecolor,3.0.5,Simplified BSD,Unknown
onetime,1.1.0,MIT,sindresorhus.com
onetime,2.0.1,MIT,sindresorhus.com
opn,5.3.0,MIT,sindresorhus.com
optimist,0.6.1,MIT,http://substack.net
optimize-css-assets-webpack-plugin,3.2.0,MIT,http://github.com/NMFR/optimize-css-assets-webpack-plugin
optionator,0.8.2,MIT,https://github.com/gkz/optionator
original,1.0.1,MIT,Unknown
os-browserify,0.3.0,MIT,Unknown
os-homedir,1.0.2,MIT,sindresorhus.com
os-locale,1.4.0,MIT,sindresorhus.com
os-locale,2.1.0,MIT,sindresorhus.com
os-tmpdir,1.0.2,MIT,sindresorhus.com
osenv,0.1.5,ISC,http://blog.izs.me/
p-finally,1.0.0,MIT,sindresorhus.com
p-limit,1.3.0,MIT,sindresorhus.com
p-locate,2.0.0,MIT,sindresorhus.com
p-map,1.2.0,MIT,sindresorhus.com
p-try,1.0.0,MIT,sindresorhus.com
pako,1.0.6,(MIT AND Zlib),https://github.com/nodeca/pako
parallel,1.12.1,MIT,https://github.com/grosser/parallel
parallel-transform,1.1.0,MIT,Unknown
parse-asn1,5.1.1,ISC,Unknown
parse-entities,1.1.2,MIT,http://wooorm.com
parse-glob,3.0.4,MIT,https://github.com/jonschlinkert/parse-glob
parse-json,2.2.0,MIT,sindresorhus.com
parse-json,3.0.0,MIT,sindresorhus.com
parse-json,4.0.0,MIT,sindresorhus.com
parse5,3.0.3,MIT,https://github.com/inikulin/parse5
parse5,4.0.0,MIT,https://github.com/inikulin/parse5
parser,2.5.1.0,MIT,https://github.com/whitequark/parser
parseurl,1.3.2,MIT,Unknown
pascalcase,0.1.1,MIT,https://github.com/jonschlinkert/pascalcase
path-browserify,0.0.0,MIT,https://github.com/substack/path-browserify
path-complete-extname,1.0.0,MIT,https://github.com/ruyadorno/path-complete-extname
path-dirname,1.0.2,MIT,Unknown
path-exists,2.1.0,MIT,sindresorhus.com
path-exists,3.0.0,MIT,sindresorhus.com
path-is-absolute,1.0.1,MIT,sindresorhus.com
path-is-inside,1.0.2,(WTFPL OR MIT),https://domenic.me
path-key,2.0.1,MIT,sindresorhus.com
path-parse,1.0.5,MIT,https://github.com/jbgutierrez/path-parse#readme
path-to-regexp,0.1.7,MIT,Unknown
path-to-regexp,1.7.0,MIT,Unknown
path-type,1.1.0,MIT,sindresorhus.com
path-type,2.0.0,MIT,sindresorhus.com
path-type,3.0.0,MIT,sindresorhus.com
pause-stream,0.0.11,Apache 2.0,dominictarr.com
pbkdf2,3.0.16,MIT,https://github.com/crypto-browserify/pbkdf2
performance-now,0.2.0,MIT,https://github.com/meryn/performance-now
performance-now,2.1.0,MIT,https://github.com/braveg1rl/performance-now
pify,2.3.0,MIT,sindresorhus.com
pify,3.0.0,MIT,sindresorhus.com
pinkie,2.0.4,MIT,github.com/floatdrop
pinkie-promise,2.0.1,MIT,github.com/floatdrop
pixrem,4.0.1,MIT,https://github.com/robwierzbowski/node-pixrem
pkg-dir,1.0.0,MIT,sindresorhus.com
pkg-dir,2.0.0,MIT,sindresorhus.com
pleeease-filters,4.0.0,MIT*,Unknown
pluralize,1.2.1,MIT,http://blakeembrey.me
pluralize,7.0.0,MIT,http://blakeembrey.me
pn,1.1.0,MIT,Unknown
popper_js,1.12.9,MIT,https://github.com/glebm/popper_js-rubygem
portfinder,1.0.13,MIT,Unknown
posix-character-classes,0.1.1,MIT,https://github.com/jonschlinkert/posix-character-classes
postcss,5.2.18,MIT,http://postcss.org/
postcss,6.0.23,MIT,https://postcss.org/
postcss-apply,0.8.0,Unlicense,https://github.com/pascalduez/postcss-apply
postcss-attribute-case-insensitive,2.0.0,MIT,https://github.com/Semigradsky/postcss-attribute-case-insensitive#readme
postcss-calc,5.3.1,MIT,Unknown
postcss-calc,6.0.1,MIT,Unknown
postcss-color-function,4.0.1,MIT,Unknown
postcss-color-gray,4.1.0,ISC,https://github.com/shinnn
postcss-color-hex-alpha,3.0.0,MIT,Unknown
postcss-color-hsl,2.0.0,MIT,https://github.com/dmarchena/postcss-color-hsl
postcss-color-hwb,3.0.0,MIT,Unknown
postcss-color-rebeccapurple,3.1.0,MIT,Unknown
postcss-color-rgb,2.0.0,MIT,https://github.com/dmarchena/postcss-color-rgb
postcss-color-rgba-fallback,3.0.0,MIT,Unknown
postcss-colormin,2.2.2,MIT,https://github.com/ben-eb/postcss-colormin
postcss-convert-values,2.6.1,MIT,https://github.com/ben-eb/postcss-convert-values
postcss-cssnext,3.1.0,MIT,http://cssnext.io/
postcss-custom-media,6.0.0,MIT,Unknown
postcss-custom-properties,6.3.1,MIT,Unknown
postcss-custom-selectors,4.0.1,MIT,Unknown
postcss-discard-comments,2.0.4,MIT,https://github.com/ben-eb/postcss-discard-comments
postcss-discard-duplicates,2.1.0,MIT,https://github.com/ben-eb/postcss-discard-duplicates
postcss-discard-empty,2.1.0,MIT,https://github.com/ben-eb/postcss-discard-empty
postcss-discard-overridden,0.1.1,MIT,https://github.com/Justineo/postcss-discard-overridden
postcss-discard-unused,2.2.3,MIT,https://github.com/ben-eb/postcss-discard-unused
postcss-filter-plugins,2.0.3,MIT,https://github.com/postcss/postcss-filter-plugins
postcss-font-family-system-ui,3.0.0,CC0-1.0,https://github.com/JLHwung/postcss-font-family-system-ui#readme
postcss-font-variant,3.0.0,MIT,Unknown
postcss-html,0.12.0,MIT,https://github.com/gucong3000/postcss-html#readme
postcss-image-set-polyfill,0.3.5,MIT,Unknown
postcss-import,11.1.0,MIT,Unknown
postcss-initial,2.0.0,MIT,Unknown
postcss-less,1.1.5,MIT,Unknown
postcss-load-config,2.0.0,MIT,https://github.com/michael-ciniawsky/postcss-load-config#readme
postcss-loader,2.1.6,MIT,https://github.com/postcss/postcss-loader#readme
postcss-media-minmax,3.0.0,MIT,Unknown
postcss-media-query-parser,0.2.3,MIT,https://github.com/dryoma/postcss-media-query-parser
postcss-merge-idents,2.1.7,MIT,https://github.com/ben-eb/postcss-merge-idents
postcss-merge-longhand,2.0.2,MIT,https://github.com/ben-eb/postcss-merge-longhand
postcss-merge-rules,2.1.2,MIT,https://github.com/ben-eb/postcss-merge-rules
postcss-message-helpers,2.0.0,MIT,Unknown
postcss-minify-font-values,1.0.5,MIT,https://github.com/TrySound/postcss-minify-font-values
postcss-minify-gradients,1.0.5,MIT,https://github.com/ben-eb/postcss-minify-gradients
postcss-minify-params,1.2.2,MIT,https://github.com/ben-eb/postcss-minify-params
postcss-minify-selectors,2.1.1,MIT,https://github.com/ben-eb/postcss-minify-selectors
postcss-modules-extract-imports,1.2.0,ISC,https://github.com/css-modules/postcss-modules-extract-imports
postcss-modules-local-by-default,1.2.0,MIT,Unknown
postcss-modules-scope,1.1.0,ISC,https://github.com/css-modules/postcss-modules-scope
postcss-modules-values,1.3.0,ISC,https://github.com/css-modules/postcss-modules-values#readme
postcss-nesting,4.2.1,CC0-1.0,https://github.com/jonathantneal/postcss-nesting#readme
postcss-normalize-charset,1.1.1,MIT,https://github.com/ben-eb/postcss-charset
postcss-normalize-url,3.0.8,MIT,https://github.com/ben-eb/postcss-normalize-url
postcss-ordered-values,2.2.3,MIT,https://github.com/ben-eb/postcss-ordered-values
postcss-pseudo-class-any-link,4.0.0,CC0-1.0,https://github.com/jonathantneal/postcss-pseudo-class-any-link#readme
postcss-pseudoelements,5.0.0,MIT,https://github.com/axa-ch/postcss-pseudoelements
postcss-reduce-idents,2.4.0,MIT,https://github.com/ben-eb/postcss-reduce-idents
postcss-reduce-initial,1.0.1,MIT,https://github.com/ben-eb/postcss-reduce-initial
postcss-reduce-transforms,1.0.4,MIT,https://github.com/ben-eb/postcss-reduce-transforms
postcss-replace-overflow-wrap,2.0.0,MIT,https://github.com/MattDiMu/postcss-replace-overflow-wrap
postcss-reporter,5.0.0,MIT,https://github.com/postcss/postcss-reporter
postcss-resolve-nested-selector,0.1.1,MIT,Unknown
postcss-safe-parser,3.0.1,MIT,Unknown
postcss-sass,0.2.0,MIT,https://github.com/AleshaOleg/postcss-sass
postcss-scss,1.0.6,MIT,Unknown
postcss-selector-matches,3.0.1,MIT,Unknown
postcss-selector-not,3.0.1,MIT,Unknown
postcss-selector-parser,2.2.3,MIT,https://github.com/postcss/postcss-selector-parser
postcss-selector-parser,3.1.1,MIT,https://github.com/postcss/postcss-selector-parser
postcss-svgo,2.1.6,MIT,https://github.com/ben-eb/postcss-svgo
postcss-unique-selectors,2.0.2,MIT,https://github.com/ben-eb/postcss-unique-selectors
postcss-value-parser,3.3.0,MIT,https://github.com/TrySound/postcss-value-parser
postcss-values-parser,1.5.0,MIT,shellscape
postcss-zindex,2.2.0,MIT,https://github.com/ben-eb/postcss-zindex
powerpack,0.1.1,MIT,https://github.com/bbatsov/powerpack
prelude-ls,1.1.2,MIT,http://preludels.com/
prepend-http,1.0.4,MIT,sindresorhus.com
preserve,0.2.0,MIT,https://github.com/jonschlinkert/preserve
prettier,1.13.7,MIT,https://prettier.io/
pretty-format,22.4.3,MIT,Unknown
private,0.1.8,MIT,http://github.com/benjamn/private
process,0.11.10,MIT,Unknown
process-nextick-args,2.0.0,MIT,https://github.com/calvinmetcalf/process-nextick-args
progress,1.1.8,MIT,Unknown
progress,2.0.0,MIT,Unknown
promise,7.3.1,MIT,Unknown
promise-inflight,1.0.1,ISC,https://github.com/iarna/promise-inflight#readme
prop-types,15.6.2,MIT,https://facebook.github.io/react/
prop-types-extra,1.1.0,MIT,https://github.com/react-bootstrap/prop-types-extra#readme
proxy-addr,2.0.3,MIT,Unknown
prr,1.0.1,MIT,https://github.com/rvagg/prr
pry,0.11.3,MIT,http://pryrepl.org
pry-byebug,3.6.0,MIT,https://github.com/deivid-rodriguez/pry-byebug
ps-tree,1.1.0,MIT,http://github.com/indexzero/ps-tree
pseudomap,1.0.2,ISC,https://github.com/isaacs/pseudomap#readme
psl,1.1.28,MIT,Unknown
public-encrypt,4.0.2,MIT,https://github.com/crypto-browserify/publicEncrypt
public_suffix,3.0.2,MIT,https://simonecarletti.com/code/publicsuffix-ruby
puma,3.11.4,New BSD,http://puma.io
pump,2.0.1,MIT,Unknown
pumpify,1.5.1,MIT,https://github.com/mafintosh/pumpify
punycode,1.3.2,MIT,https://mths.be/punycode
punycode,1.4.1,MIT,https://mths.be/punycode
punycode,2.1.1,MIT,https://mths.be/punycode
q,1.5.1,MIT,https://github.com/kriskowal/q
qs,6.4.0,New BSD,https://github.com/ljharb/qs
qs,6.5.1,New BSD,https://github.com/ljharb/qs
qs,6.5.2,New BSD,https://github.com/ljharb/qs
query-string,4.3.4,MIT,sindresorhus.com
querystring,0.2.0,MIT,Unknown
querystring-es3,0.2.1,MIT,Unknown
querystringify,2.0.0,MIT,https://github.com/unshiftio/querystringify
quick-lru,1.1.0,MIT,sindresorhus.com
rack,2.0.5,MIT,https://rack.github.io/
rack-proxy,0.6.4,MIT,https://github.com/ncr/rack-proxy
rack-test,1.0.0,MIT,http://github.com/rack-test/rack-test
raf,3.4.0,MIT,Unknown
railroad-diagrams,1.0.0,CC0-1.0,https://github.com/tabatkins/railroad-diagrams
rails,5.1.6,MIT,http://rubyonrails.org
rails-controller-testing,1.0.2,MIT,https://github.com/rails/rails-controller-testing
rails-dom-testing,2.0.3,MIT,https://github.com/rails/rails-dom-testing
rails-html-sanitizer,1.0.4,MIT,https://github.com/rails/rails-html-sanitizer
railties,5.1.6,MIT,http://rubyonrails.org
rainbow,3.0.0,MIT,https://github.com/sickill/rainbow
rake,12.3.1,MIT,https://github.com/ruby/rake
randexp,0.4.6,MIT,http://fent.github.io/randexp.js/
randomatic,3.0.0,MIT,https://github.com/jonschlinkert/randomatic
randombytes,2.0.6,MIT,https://github.com/crypto-browserify/randombytes
randomfill,1.0.4,MIT,https://github.com/crypto-browserify/randomfill
range-parser,1.2.0,MIT,http://tjholowaychuk.com
raw-body,2.3.2,MIT,http://jongleberry.com
rb-fsevent,0.10.3,MIT,http://rubygems.org/gems/rb-fsevent
rb-inotify,0.9.10,MIT,https://github.com/guard/rb-inotify
rc,1.2.8,(BSD-2-Clause OR MIT OR Apache-2.0),dominictarr.com
react,16.4.1,MIT,https://reactjs.org/
react-autosuggest,9.3.4,MIT,Unknown
react-autowhatever,10.1.2,MIT,Unknown
react-bootstrap,0.32.1,MIT,https://react-bootstrap.github.io/
react-bootstrap-table,4.3.1,MIT,Unknown
react-datetime,2.14.0,MIT,https://github.com/YouCanBookMe/react-datetime
react-dom,16.4.1,MIT,https://reactjs.org/
react-input-autosize,2.2.1,MIT,Unknown
react-is,16.4.1,MIT,https://reactjs.org/
react-lifecycles-compat,3.0.4,MIT,Unknown
react-modal,3.5.1,MIT,https://github.com/reactjs/react-modal
react-onclickoutside,6.7.1,MIT,https://github.com/Pomax/react-onclickoutside
react-overlays,0.8.3,MIT,Unknown
react-prop-types,0.4.0,MIT,https://github.com/react-bootstrap/react-prop-types#readme
react-reconciler,0.7.0,MIT,https://facebook.github.io/react/
react-redux,5.0.7,MIT,https://github.com/gaearon/react-redux
react-router,4.3.1,MIT,Unknown
react-router-dom,4.3.1,MIT,Unknown
react-router-redux,4.0.8,MIT,Unknown
react-s-alert,1.4.1,MIT,https://github.com/juliancwirko/react-s-alert
react-select,1.2.1,MIT,Unknown
react-table,6.8.6,MIT,https://github.com/react-tools/react-table#readme
react-test-renderer,16.4.1,MIT,https://reactjs.org/
react-themeable,1.1.0,MIT,https://github.com/markdalgleish/react-themeable#readme
react-transition-group,2.4.0,New BSD,https://github.com/reactjs/react-transition-group#readme
react-wood-duck,0.1.79,AGPL-3.0,https://github.com/ca-cwds/react-wood-duck
read-cache,1.0.0,MIT,https://github.com/TrySound/read-cache#readme
read-installed,4.0.3,ISC,http://blog.izs.me/
read-package-json,2.0.13,ISC,http://blog.izs.me/
read-pkg,1.1.0,MIT,sindresorhus.com
read-pkg,2.0.0,MIT,sindresorhus.com
read-pkg,3.0.0,MIT,sindresorhus.com
read-pkg-up,1.0.1,MIT,sindresorhus.com
read-pkg-up,2.0.0,MIT,sindresorhus.com
read-pkg-up,3.0.0,MIT,sindresorhus.com
readable-stream,1.0.34,MIT,http://blog.izs.me/
readable-stream,2.3.6,MIT,Unknown
readdir-scoped-modules,1.0.2,ISC,https://github.com/npm/readdir-scoped-modules
readdirp,2.1.0,MIT,https://github.com/thlorenz/readdirp
readline2,1.0.1,MIT,Unknown
realpath-native,1.0.1,MIT,Unknown
rechoir,0.6.2,MIT,https://github.com/tkellen/node-rechoir
redent,1.0.0,MIT,sindresorhus.com
redent,2.0.0,MIT,sindresorhus.com
redis,4.0.2,MIT,https://github.com/redis/redis-rb
redis-actionpack,5.0.2,MIT,http://redis-store.org/redis-actionpack
redis-activesupport,5.0.7,MIT,http://redis-store.org/redis-activesupport
redis-rack,2.0.4,MIT,http://redis-store.org/redis-rack
redis-rails,5.0.2,MIT,http://redis-store.org/redis-rails
redis-store,1.5.0,MIT,http://redis-store.org/redis-store
reduce-css-calc,1.3.0,MIT,Unknown
reduce-css-calc,2.1.4,MIT,Unknown
reduce-function-call,1.0.2,MIT,Unknown
redux,4.0.0,MIT,http://redux.js.org/
redux-devtools-extension,2.13.5,MIT,https://github.com/zalmoxisus/redux-devtools-extension
redux-immutable,4.0.0,New BSD,http://gajus.com
redux-saga,0.16.0,MIT,https://redux-saga.js.org/
regenerate,1.4.0,MIT,https://mths.be/regenerate
regenerator-runtime,0.10.5,MIT,Unknown
regenerator-runtime,0.11.1,MIT,Unknown
regenerator-transform,0.10.1,BSD,Unknown
regex-cache,0.4.4,MIT,https://github.com/jonschlinkert/regex-cache
regex-not,1.0.2,MIT,https://github.com/jonschlinkert/regex-not
regexpp,1.1.0,MIT,https://github.com/mysticatea/regexpp#readme
regexpu-core,1.0.0,MIT,https://mths.be/regexpu
regexpu-core,2.0.0,MIT,https://mths.be/regexpu
regjsgen,0.2.0,MIT,https://github.com/d10/regjsgen
regjsparser,0.1.5,Simplified BSD,https://github.com/jviereck/regjsparser
remark,8.0.0,MIT,http://remark.js.org/
remark-parse,4.0.0,MIT,http://remark.js.org/
remark-stringify,4.0.0,MIT,http://remark.js.org/
remove-trailing-separator,1.1.0,ISC,https://github.com/darsain/remove-trailing-separator#readme
repeat-element,1.1.2,MIT,https://github.com/jonschlinkert/repeat-element
repeat-string,1.6.1,MIT,https://github.com/jonschlinkert/repeat-string
repeating,2.0.1,MIT,sindresorhus.com
replace-ext,1.0.0,MIT,http://gulpjs.com/
request,2.81.0,Apache 2.0,Unknown
request,2.87.0,Apache 2.0,Unknown
request-promise-core,1.1.1,ISC,https://github.com/request/promise-core#readme
request-promise-native,1.0.5,ISC,https://github.com/request/request-promise-native#readme
require-directory,2.1.1,MIT,https://github.com/troygoode/node-require-directory/
require-from-string,2.0.2,MIT,github.com/floatdrop
require-main-filename,1.0.1,ISC,https://github.com/yargs/require-main-filename#readme
require-uncached,1.0.3,MIT,sindresorhus.com
requires-port,1.0.0,MIT,https://github.com/unshiftio/requires-port
resolve,1.1.7,MIT,http://substack.net
resolve,1.8.1,MIT,http://substack.net
resolve-cwd,2.0.0,MIT,sindresorhus.com
resolve-from,1.0.1,MIT,sindresorhus.com
resolve-from,3.0.0,MIT,sindresorhus.com
resolve-from,4.0.0,MIT,sindresorhus.com
resolve-pathname,2.2.0,MIT,Unknown
resolve-url,0.2.1,MIT,Unknown
restore-cursor,1.0.1,MIT,http://sindresorhus.com
restore-cursor,2.0.0,MIT,sindresorhus.com
ret,0.1.15,MIT,https://github.com/fent
rgb,0.1.0,MIT (http://mootools.net/license.txt),http://mad4milk.net
rgb-hex,2.1.0,MIT,sindresorhus.com
right-align,0.1.3,MIT,https://github.com/jonschlinkert/right-align
rimraf,2.6.2,ISC,http://blog.izs.me/
ripemd160,2.0.2,MIT,Unknown
rspec,3.7.0,MIT,http://github.com/rspec
rspec-core,3.7.1,MIT,https://github.com/rspec/rspec-core
rspec-dry-struct,0.3.0,MIT,https://github.com/matic-insurance/rspec-dry-struct
rspec-expectations,3.7.0,MIT,https://github.com/rspec/rspec-expectations
rspec-mocks,3.7.0,MIT,https://github.com/rspec/rspec-mocks
rspec-rails,3.7.2,MIT,https://github.com/rspec/rspec-rails
rspec-support,3.7.1,MIT,https://github.com/rspec/rspec-support
rst-selector-parser,2.2.3,New BSD,http://gajus.com
rsvp,3.6.2,MIT,Unknown
rubocop,0.55.0,MIT,https://github.com/bbatsov/rubocop
ruby-progressbar,1.9.0,MIT,https://github.com/jfelchner/ruby-progressbar
ruby_dep,1.5.0,MIT,https://github.com/e2/ruby_dep
rubyzip,1.2.1,Simplified BSD,http://github.com/rubyzip/rubyzip
run-async,0.1.0,MIT,https://github.com/SBoudrias/run-async
run-async,2.3.0,MIT,Unknown
run-queue,1.0.3,ISC,https://npmjs.com/package/run-queue
rx-lite,3.1.2,Apache 2.0,https://github.com/Reactive-Extensions/RxJS
rx-lite,4.0.8,Apache 2.0,https://github.com/Reactive-Extensions/RxJS
rx-lite-aggregates,4.0.8,Apache 2.0,https://github.com/Reactive-Extensions/RxJS
safe-buffer,5.1.1,MIT,https://github.com/feross/safe-buffer
safe-buffer,5.1.2,MIT,https://github.com/feross/safe-buffer
safe-regex,1.1.0,MIT,https://github.com/substack/safe-regex
safer-buffer,2.1.2,MIT,https://github.com/ChALkeR
sane,2.5.2,MIT,https://github.com/amasad/sane
sass,3.5.6,MIT,http://sass-lang.com/
sass-graph,2.2.4,MIT,Unknown
sass-listen,4.0.0,MIT,https://github.com/sass/listen
sass-loader,6.0.7,MIT,https://github.com/webpack-contrib/sass-loader
sass-rails,5.0.7,MIT,https://github.com/rails/sass-rails
sax,1.2.4,ISC,http://blog.izs.me/
schema-utils,0.3.0,MIT,https://github.com/webpack-contrib/schema-utils#readme
schema-utils,0.4.5,MIT,https://github.com/webpack-contrib/schema-utils
scss-tokenizer,0.2.3,MIT,https://github.com/sasstools/scss-tokenizer
section-iterator,2.0.0,MIT,Unknown
select-hose,2.0.0,MIT,https://github.com/indutny/select-hose#readme
selenium-webdriver,3.11.0,Apache 2.0,https://github.com/seleniumhq/selenium
selfsigned,1.10.3,MIT,http://joseoncode.com
semver,5.3.0,ISC,Unknown
semver,5.5.0,ISC,Unknown
send,0.16.2,MIT,Unknown
serialize-javascript,1.5.0,New BSD,https://github.com/yahoo/serialize-javascript
serve-index,1.9.1,MIT,Unknown
serve-static,1.13.2,MIT,Unknown
set-blocking,2.0.0,ISC,https://github.com/yargs/set-blocking#readme
set-immediate-shim,1.0.1,MIT,sindresorhus.com
set-value,0.4.3,MIT,https://github.com/jonschlinkert/set-value
set-value,2.0.0,MIT,https://github.com/jonschlinkert/set-value
setimmediate,1.0.5,MIT,Unknown
setprototypeof,1.0.3,ISC,https://github.com/wesleytodd/setprototypeof
setprototypeof,1.1.0,ISC,https://github.com/wesleytodd/setprototypeof
sha.js,2.4.11,(MIT AND BSD-3-Clause),https://github.com/crypto-browserify/sha.js
shallow-clone,1.0.0,MIT,https://github.com/jonschlinkert/shallow-clone
shallow-equal,1.0.0,MIT,Unknown
shebang-command,1.2.0,MIT,github.com/kevva
shebang-regex,1.0.0,MIT,sindresorhus.com
shell-quote,1.6.1,MIT,http://substack.net
shelljs,0.7.8,New BSD,http://github.com/shelljs/shelljs
shellwords,0.1.1,MIT,https://github.com/jimmycuadra/shellwords
signal-exit,3.0.2,ISC,https://github.com/tapjs/signal-exit
simple-swizzle,0.2.2,MIT,http://github.com/qix-
simplecov,0.15.1,MIT,http://github.com/colszowka/simplecov
simplecov-html,0.10.2,MIT,https://github.com/colszowka/simplecov-html
slash,1.0.0,MIT,http://sindresorhus.com
slice-ansi,0.0.4,MIT,Unknown
slice-ansi,1.0.0,MIT,Unknown
slide,1.1.6,ISC,http://blog.izs.me/
snapdragon,0.8.2,MIT,https://github.com/jonschlinkert/snapdragon
snapdragon-node,2.1.1,MIT,https://github.com/jonschlinkert/snapdragon-node
snapdragon-util,3.0.1,MIT,https://github.com/jonschlinkert/snapdragon-util
sntp,1.0.9,SEE LICENSE IN LICENSE,http://hueniverse.com
sockjs,0.3.19,MIT,https://github.com/sockjs/sockjs-node
sockjs-client,1.1.4,MIT,http://sockjs.org/
sort-keys,1.1.2,MIT,sindresorhus.com
source-list-map,2.0.0,MIT,https://github.com/webpack/source-list-map
source-map,0.4.4,New BSD,https://github.com/mozilla/source-map
source-map,0.5.7,New BSD,https://github.com/mozilla/source-map
source-map,0.6.1,New BSD,https://github.com/mozilla/source-map
source-map-resolve,0.5.2,MIT,Unknown
source-map-support,0.4.18,MIT,Unknown
source-map-support,0.5.6,MIT,Unknown
source-map-url,0.4.0,MIT,Unknown
spdx,0.5.1,MIT,https://github.com/kemitchell/spdx.js
spdx-compare,0.1.2,MIT,https://kemitchell.com
spdx-correct,2.0.4,Apache 2.0,https://kemitchell.com
spdx-correct,3.0.0,Apache 2.0,https://kemitchell.com
spdx-exceptions,1.0.5,CC-BY-3.0,Unknown
spdx-exceptions,2.1.0,CC-BY-3.0,Unknown
spdx-expression-parse,1.0.4,(MIT AND CC-BY-3.0),http://kemitchell.com
spdx-expression-parse,2.0.2,MIT,http://kemitchell.com
spdx-expression-parse,3.0.0,MIT,http://kemitchell.com
spdx-license-ids,1.2.2,Unlicense,https://github.com/shinnn
spdx-license-ids,2.0.1,CC0-1.0,https://github.com/shinnn
spdx-license-ids,3.0.0,CC0-1.0,https://github.com/shinnn
spdx-ranges,1.0.1,CC-BY-3.0,Unknown
spdx-satisfies,0.1.3,MIT,https://kemitchell.com
spdy,3.4.7,MIT,https://github.com/indutny/node-spdy
spdy-transport,2.1.0,MIT,https://github.com/spdy-http2/spdy-transport
specificity,0.3.2,MIT,https://github.com/keeganstreet/specificity
split,0.3.3,MIT,http://github.com/dominictarr/split
split-string,3.1.0,MIT,https://github.com/jonschlinkert/split-string
spring,2.0.2,MIT,https://github.com/rails/spring
spring-watcher-listen,2.0.1,MIT,https://github.com/jonleighton/spring-watcher-listen
sprintf-js,1.0.3,New BSD,http://alexei.ro/
sprockets,3.7.2,MIT,https://github.com/rails/sprockets
sprockets-rails,3.2.1,MIT,https://github.com/rails/sprockets-rails
sqlite3,1.3.13,New BSD,https://github.com/sparklemotion/sqlite3-ruby
sshpk,1.14.2,MIT,https://github.com/arekinath/node-sshpk#readme
ssri,5.3.0,ISC,Unknown
stack-utils,1.0.1,MIT,github.com/jamestalmage
state-toggle,1.0.1,MIT,http://wooorm.com
static-extend,0.1.2,MIT,https://github.com/jonschlinkert/static-extend
statuses,1.4.0,MIT,Unknown
statuses,1.5.0,MIT,Unknown
stdout-stream,1.4.0,MIT,Unknown
stealthy-require,1.1.1,ISC,https://github.com/analog-nico/stealthy-require#readme
stream-browserify,2.0.1,MIT,https://github.com/substack/stream-browserify
stream-combiner,0.0.4,MIT,https://github.com/dominictarr/stream-combiner
stream-each,1.2.2,MIT,https://github.com/mafintosh/stream-each
stream-http,2.8.3,MIT,https://github.com/jhiesey/stream-http#readme
stream-shift,1.0.0,MIT,https://github.com/mafintosh/stream-shift
strict-uri-encode,1.1.0,MIT,github.com/kevva
string-length,2.0.0,MIT,sindresorhus.com
string-width,1.0.2,MIT,sindresorhus.com
string-width,2.1.1,MIT,sindresorhus.com
string.prototype.padend,3.0.0,MIT,Unknown
string_decoder,0.10.31,MIT,https://github.com/rvagg/string_decoder
string_decoder,1.1.1,MIT,https://github.com/nodejs/string_decoder
stringify-entities,1.3.2,MIT,http://wooorm.com
stringstream,0.0.6,MIT,http://github.com/mhart
strip-ansi,0.3.0,MIT,http://sindresorhus.com
strip-ansi,3.0.1,MIT,sindresorhus.com
strip-ansi,4.0.0,MIT,sindresorhus.com
strip-bom,2.0.0,MIT,sindresorhus.com
strip-bom,3.0.0,MIT,sindresorhus.com
strip-eof,1.0.0,MIT,sindresorhus.com
strip-indent,1.0.1,MIT,http://sindresorhus.com
strip-indent,2.0.0,MIT,sindresorhus.com
strip-json-comments,2.0.1,MIT,sindresorhus.com
style-loader,0.21.0,MIT,https://github.com/webpack-contrib/style-loader#readme
style-search,0.1.0,ISC,https://github.com/davidtheclark/style-search#readme
stylelint,8.4.0,MIT,https://stylelint.io/
stylelint-config-recommended,2.1.0,MIT,Unknown
stylelint-config-standard,18.2.0,MIT,Unknown
sugarss,1.0.1,MIT,Unknown
supports-color,0.2.0,MIT,http://sindresorhus.com
supports-color,2.0.0,MIT,sindresorhus.com
supports-color,3.2.3,MIT,sindresorhus.com
supports-color,4.5.0,MIT,sindresorhus.com
supports-color,5.4.0,MIT,sindresorhus.com
svg-tags,1.0.0,MIT,Unknown
